Datetime,MWh
1999-06-05 00:00:00,135.17376
1999-06-06 00:00:00,115.06104
1999-06-07 00:00:00,155.78856
1999-06-08 00:00:00,163.57344
1999-06-09 00:00:00,166.7952
1999-06-10 00:00:00,161.06592
1999-06-11 00:00:00,159.90672
1999-06-12 00:00:00,142.92144
1999-06-13 00:00:00,117.02136
1999-06-14 00:00:00,156.7788
1999-06-15 00:00:00,160.23
1999-06-16 00:00:00,162.13512
1999-06-17 00:00:00,162.9096
1999-06-18 00:00:00,163.6128
1999-06-19 00:00:00,141.29568
1999-06-20 00:00:00,117.57648
1999-06-21 00:00:00,154.26792
1999-06-22 00:00:00,158.75328
1999-06-23 00:00:00,159.85728
1999-06-24 00:00:00,161.7324
1999-06-25 00:00:00,161.49792
1999-06-26 00:00:00,139.91472
1999-06-27 00:00:00,117.39648
1999-06-28 00:00:00,154.91976
1999-06-29 00:00:00,159.11328
1999-06-30 00:00:00,158.45736
1999-07-01 00:00:00,158.82744
1999-07-02 00:00:00,163.27704
1999-07-03 00:00:00,142.20408
1999-07-04 00:00:00,116.38464
1999-07-05 00:00:00,153.71784
1999-07-06 00:00:00,160.66944
1999-07-07 00:00:00,158.9568
1999-07-08 00:00:00,158.54616
1999-07-09 00:00:00,156.80664
1999-07-10 00:00:00,136.62528
1999-07-11 00:00:00,112.9284
1999-07-12 00:00:00,149.34648
1999-07-13 00:00:00,155.3604
1999-07-14 00:00:00,155.97888
1999-07-15 00:00:00,156.43248
1999-07-16 00:00:00,159.59232
1999-07-17 00:00:00,138.54864
1999-07-18 00:00:00,116.1576
1999-07-19 00:00:00,157.48848
1999-07-20 00:00:00,162.44256
1999-07-21 00:00:00,158.20392
1999-07-22 00:00:00,156.9852
1999-07-23 00:00:00,157.85784
1999-07-24 00:00:00,137.322
1999-07-25 00:00:00,114.55584
1999-07-26 00:00:00,152.46552
1999-07-27 00:00:00,159.0756
1999-07-28 00:00:00,156.2112
1999-07-29 00:00:00,153.20472
1999-07-30 00:00:00,153.62064
1999-07-31 00:00:00,133.05744
1999-08-01 00:00:00,111.13272
1999-08-02 00:00:00,148.9836
1999-08-03 00:00:00,156.4512
1999-08-04 00:00:00,156.52968
1999-08-05 00:00:00,158.72184
1999-08-06 00:00:00,159.8592
1999-08-07 00:00:00,140.7336
1999-08-08 00:00:00,111.41064
1999-08-09 00:00:00,149.87808
1999-08-10 00:00:00,156.99096
1999-08-11 00:00:00,160.28208
1999-08-12 00:00:00,162.12216
1999-08-13 00:00:00,162.25392
1999-08-14 00:00:00,138.52176
1999-08-15 00:00:00,114.15192
1999-08-16 00:00:00,148.812
1999-08-17 00:00:00,157.89024
1999-08-18 00:00:00,158.8008
1999-08-19 00:00:00,160.05816
1999-08-20 00:00:00,160.17936
1999-08-21 00:00:00,143.58024
1999-08-22 00:00:00,120.26448
1999-08-23 00:00:00,158.31936
1999-08-24 00:00:00,162.03288
1999-08-25 00:00:00,163.14768
1999-08-26 00:00:00,161.88576
1999-08-27 00:00:00,164.4684
1999-08-28 00:00:00,145.02456
1999-08-29 00:00:00,122.33592
1999-08-30 00:00:00,159.30552
1999-08-31 00:00:00,164.30496
1999-09-01 00:00:00,167.31384
1999-09-02 00:00:00,167.5764
1999-09-03 00:00:00,167.0376
1999-09-04 00:00:00,146.04144
1999-09-05 00:00:00,121.6704
1999-09-06 00:00:00,143.3028
1999-09-07 00:00:00,129.4044
1999-09-08 00:00:00,158.84376
1999-09-09 00:00:00,159.90528
1999-09-10 00:00:00,157.50192
1999-09-11 00:00:00,138.924
1999-09-12 00:00:00,116.92944
1999-09-13 00:00:00,156.03024
1999-09-14 00:00:00,163.8852
1999-09-15 00:00:00,157.90488
1999-09-16 00:00:00,156.44088
1999-09-17 00:00:00,157.69824
1999-09-18 00:00:00,140.40648
1999-09-19 00:00:00,118.49328
1999-09-20 00:00:00,143.3052
1999-09-21 00:00:00,159.71712
1999-09-22 00:00:00,160.73952
1999-09-23 00:00:00,159.15888
1999-09-24 00:00:00,159.69624
1999-09-25 00:00:00,144.01032
1999-09-26 00:00:00,118.12752
1999-09-27 00:00:00,156.80808
1999-09-28 00:00:00,164.58384
1999-09-29 00:00:00,164.89032
1999-09-30 00:00:00,162.84768
1999-10-01 00:00:00,167.06328
1999-10-02 00:00:00,145.48152
1999-10-03 00:00:00,112.03512
1999-10-04 00:00:00,150.48144
1999-10-05 00:00:00,157.72608
1999-10-06 00:00:00,160.78752
1999-10-07 00:00:00,164.58408
1999-10-08 00:00:00,160.52592
1999-10-09 00:00:00,139.23552
1999-10-10 00:00:00,114.70488
1999-10-11 00:00:00,139.85808
1999-10-12 00:00:00,122.52576
1999-10-13 00:00:00,158.16624
1999-10-14 00:00:00,164.0568
1999-10-15 00:00:00,165.0528
1999-10-16 00:00:00,147.27648
1999-10-17 00:00:00,120.26808
1999-10-18 00:00:00,154.5576
1999-10-19 00:00:00,160.308
1999-10-20 00:00:00,160.2036
1999-10-21 00:00:00,164.20056
1999-10-22 00:00:00,162.74424
1999-10-23 00:00:00,143.42856
1999-10-24 00:00:00,119.92608
1999-10-25 00:00:00,156.2352
1999-10-26 00:00:00,160.9116
1999-10-27 00:00:00,163.46232
1999-10-28 00:00:00,164.85912
1999-10-29 00:00:00,167.32104
1999-10-30 00:00:00,145.8024
1999-10-31 00:00:00,120.23568
1999-11-01 00:00:00,143.89224
1999-11-02 00:00:00,123.9132
1999-11-03 00:00:00,160.28568
1999-11-04 00:00:00,166.02336
1999-11-05 00:00:00,162.20928
1999-11-06 00:00:00,142.39152
1999-11-07 00:00:00,94.22496
1999-11-08 00:00:00,132.29448
1999-11-09 00:00:00,160.08576
1999-11-10 00:00:00,159.47976
1999-11-11 00:00:00,161.45472
1999-11-12 00:00:00,165.582
1999-11-13 00:00:00,145.53528
1999-11-14 00:00:00,120.25464
1999-11-15 00:00:00,123.84768
1999-11-16 00:00:00,160.21344
1999-11-17 00:00:00,164.27448
1999-11-18 00:00:00,167.44824
1999-11-19 00:00:00,169.93656
1999-11-20 00:00:00,151.65552
1999-11-21 00:00:00,126.12792
1999-11-22 00:00:00,165.59928
1999-11-23 00:00:00,170.1972
1999-11-24 00:00:00,168.24312
1999-11-25 00:00:00,170.61456
1999-11-26 00:00:00,170.65512
1999-11-27 00:00:00,152.01072
1999-11-28 00:00:00,126.34296
1999-11-29 00:00:00,166.41264
1999-11-30 00:00:00,173.73576
1999-12-01 00:00:00,175.51488
1999-12-02 00:00:00,177.9624
1999-12-03 00:00:00,177.83328
1999-12-04 00:00:00,155.3556
1999-12-05 00:00:00,136.17048
1999-12-06 00:00:00,167.14704
1999-12-07 00:00:00,170.34528
1999-12-08 00:00:00,169.95384
1999-12-09 00:00:00,172.14936
1999-12-10 00:00:00,172.98648
1999-12-11 00:00:00,153.12696
1999-12-12 00:00:00,128.2608
1999-12-13 00:00:00,166.9272
1999-12-14 00:00:00,171.15096
1999-12-15 00:00:00,171.79344
1999-12-16 00:00:00,173.33016
1999-12-17 00:00:00,175.68192
1999-12-18 00:00:00,156.92664
1999-12-19 00:00:00,137.33328
1999-12-20 00:00:00,171.69072
1999-12-21 00:00:00,175.03296
1999-12-22 00:00:00,172.74216
1999-12-23 00:00:00,164.04528
1999-12-24 00:00:00,143.73456
1999-12-25 00:00:00,121.89336
1999-12-26 00:00:00,127.45536
1999-12-27 00:00:00,165.08856
1999-12-28 00:00:00,167.46792
1999-12-29 00:00:00,163.092
1999-12-30 00:00:00,161.3232
1999-12-31 00:00:00,141.07368
2000-01-01 00:00:00,115.2156
2000-01-02 00:00:00,117.5952
2000-01-03 00:00:00,150.2773
2000-01-04 00:00:00,161.6098
2000-01-05 00:00:00,167.0681
2000-01-06 00:00:00,170.6487
2000-01-07 00:00:00,170.5285
2000-01-08 00:00:00,151.3797
2000-01-09 00:00:00,132.5669
2000-01-10 00:00:00,170.6717
2000-01-11 00:00:00,178.4414
2000-01-12 00:00:00,178.2118
2000-01-13 00:00:00,180.1338
2000-01-14 00:00:00,180.7746
2000-01-15 00:00:00,154.4619
2000-01-16 00:00:00,134.9082
2000-01-17 00:00:00,173.6392
2000-01-18 00:00:00,180.41695
2000-01-19 00:00:00,177.4031
2000-01-20 00:00:00,176.7627
2000-01-21 00:00:00,177.2755
2000-01-22 00:00:00,160.5292
2000-01-23 00:00:00,134.7841
2000-01-24 00:00:00,171.3047
2000-01-25 00:00:00,177.9894
2000-01-26 00:00:00,173.5136
2000-01-27 00:00:00,170.6922
2000-01-28 00:00:00,169.4311
2000-01-29 00:00:00,149.1435
2000-01-30 00:00:00,130.6112
2000-01-31 00:00:00,166.5525
2000-02-01 00:00:00,170.4418
2000-02-02 00:00:00,168.746
2000-02-03 00:00:00,177.4572
2000-02-04 00:00:00,173.4681
2000-02-05 00:00:00,148.644
2000-02-06 00:00:00,130.1053
2000-02-07 00:00:00,168.3461
2000-02-08 00:00:00,175.0092
2000-02-09 00:00:00,177.3377
2000-02-10 00:00:00,179.064
2000-02-11 00:00:00,180.8905
2000-02-12 00:00:00,160.916
2000-02-13 00:00:00,134.9249
2000-02-14 00:00:00,170.3122
2000-02-15 00:00:00,172.9376
2000-02-16 00:00:00,169.3746
2000-02-17 00:00:00,167.9769
2000-02-18 00:00:00,167.4604
2000-02-19 00:00:00,149.9928
2000-02-20 00:00:00,128.5672
2000-02-21 00:00:00,167.705
2000-02-22 00:00:00,174.7239
2000-02-23 00:00:00,175.1151
2000-02-24 00:00:00,178.9194
2000-02-25 00:00:00,180.4682
2000-02-26 00:00:00,160.0277
2000-02-27 00:00:00,134.9932
2000-02-28 00:00:00,173.3583
2000-02-29 00:00:00,176.3473
2000-03-01 00:00:00,176.2702
2000-03-02 00:00:00,180.0207
2000-03-03 00:00:00,178.2927
2000-03-04 00:00:00,154.3434
2000-03-05 00:00:00,130.791
2000-03-06 00:00:00,152.3692
2000-03-07 00:00:00,147.1524
2000-03-08 00:00:00,162.9591
2000-03-09 00:00:00,168.4897
2000-03-10 00:00:00,170.5493
2000-03-11 00:00:00,152.3616
2000-03-12 00:00:00,128.2166
2000-03-13 00:00:00,168.8616
2000-03-14 00:00:00,176.7466
2000-03-15 00:00:00,178.8386
2000-03-16 00:00:00,181.5679
2000-03-17 00:00:00,181.5423
2000-03-18 00:00:00,157.0213
2000-03-19 00:00:00,129.81127
2000-03-20 00:00:00,169.4097
2000-03-21 00:00:00,176.5925
2000-03-22 00:00:00,177.5165
2000-03-23 00:00:00,179.7755
2000-03-24 00:00:00,176.9361
2000-03-25 00:00:00,153.8212
2000-03-26 00:00:00,129.0249
2000-03-27 00:00:00,169.9318
2000-03-28 00:00:00,169.0334
2000-03-29 00:00:00,166.8081
2000-03-30 00:00:00,170.4379
2000-03-31 00:00:00,171.4472
2000-04-01 00:00:00,151.8233
2000-04-02 00:00:00,125.0904
2000-04-03 00:00:00,163.8186
2000-04-04 00:00:00,169.3979
2000-04-05 00:00:00,173.7913
2000-04-06 00:00:00,176.4936
2000-04-07 00:00:00,179.1475
2000-04-08 00:00:00,162.194
2000-04-09 00:00:00,137.4713
2000-04-10 00:00:00,178.3912
2000-04-11 00:00:00,180.8553
2000-04-12 00:00:00,176.2822
2000-04-13 00:00:00,173.6746
2000-04-14 00:00:00,174.3693
2000-04-15 00:00:00,156.7374
2000-04-16 00:00:00,132.4407
2000-04-17 00:00:00,170.78566
2000-04-18 00:00:00,172.0727
2000-04-19 00:00:00,170.071
2000-04-20 00:00:00,163.8075
2000-04-21 00:00:00,120.406
2000-04-22 00:00:00,131.3654
2000-04-23 00:00:00,117.5554
2000-04-24 00:00:00,160.9387
2000-04-25 00:00:00,170.8403
2000-04-26 00:00:00,175.0282
2000-04-27 00:00:00,176.94524
2000-04-28 00:00:00,178.2439
2000-04-29 00:00:00,158.1438
2000-04-30 00:00:00,130.6858
2000-05-01 00:00:00,127.7679
2000-05-02 00:00:00,169.0352
2000-05-03 00:00:00,174.388
2000-05-04 00:00:00,175.9734
2000-05-05 00:00:00,176.2683
2000-05-06 00:00:00,146.7076
2000-05-07 00:00:00,120.9769
2000-05-08 00:00:00,162.5227
2000-05-09 00:00:00,168.6243
2000-05-10 00:00:00,168.9936
2000-05-11 00:00:00,168.8521
2000-05-12 00:00:00,171.4424
2000-05-13 00:00:00,151.9133
2000-05-14 00:00:00,123.663
2000-05-15 00:00:00,167.5713
2000-05-16 00:00:00,174.5421
2000-05-17 00:00:00,170.6055
2000-05-18 00:00:00,170.7157
2000-05-19 00:00:00,169.8634
2000-05-20 00:00:00,149.8668
2000-05-21 00:00:00,123.149
2000-05-22 00:00:00,161.9655
2000-05-23 00:00:00,169.4098
2000-05-24 00:00:00,171.8094
2000-05-25 00:00:00,173.0894
2000-05-26 00:00:00,168.8697
2000-05-27 00:00:00,148.9237
2000-05-28 00:00:00,119.8947
2000-05-29 00:00:00,161.1096
2000-05-30 00:00:00,168.8394
2000-05-31 00:00:00,169.5677
2000-06-01 00:00:00,168.1586
2000-06-02 00:00:00,168.9141
2000-06-03 00:00:00,149.34
2000-06-04 00:00:00,123.0598
2000-06-05 00:00:00,166.4527
2000-06-06 00:00:00,174.9792
2000-06-07 00:00:00,176.52
2000-06-08 00:00:00,174.351
2000-06-09 00:00:00,172.5256
2000-06-10 00:00:00,152.928
2000-06-11 00:00:00,124.5536
2000-06-12 00:00:00,166.7407
2000-06-13 00:00:00,171.6036
2000-06-14 00:00:00,174.9953
2000-06-15 00:00:00,175.892
2000-06-16 00:00:00,176.2192
2000-06-17 00:00:00,154.4085
2000-06-18 00:00:00,126.2291
2000-06-19 00:00:00,166.8743
2000-06-20 00:00:00,172.0391
2000-06-21 00:00:00,168.0841
2000-06-22 00:00:00,138.4953
2000-06-23 00:00:00,158.2075
2000-06-24 00:00:00,143.6744
2000-06-25 00:00:00,125.5778
2000-06-26 00:00:00,167.4134
2000-06-27 00:00:00,172.0987
2000-06-28 00:00:00,174.4109
2000-06-29 00:00:00,172.9442
2000-06-30 00:00:00,169.4993
2000-07-01 00:00:00,149.6172
2000-07-02 00:00:00,123.9136
2000-07-03 00:00:00,161.6534
2000-07-04 00:00:00,167.9631
2000-07-05 00:00:00,172.2167
2000-07-06 00:00:00,172.5238
2000-07-07 00:00:00,173.8356
2000-07-08 00:00:00,153.8913
2000-07-09 00:00:00,128.3134
2000-07-10 00:00:00,168.4129
2000-07-11 00:00:00,171.2824
2000-07-12 00:00:00,169.1906
2000-07-13 00:00:00,167.6766
2000-07-14 00:00:00,169.3389
2000-07-15 00:00:00,151.5363
2000-07-16 00:00:00,122.6563
2000-07-17 00:00:00,160.742
2000-07-18 00:00:00,171.67873
2000-07-19 00:00:00,172.1932
2000-07-20 00:00:00,168.1788
2000-07-21 00:00:00,167.1411
2000-07-22 00:00:00,150.9117
2000-07-23 00:00:00,122.3221
2000-07-24 00:00:00,161.2165
2000-07-25 00:00:00,166.2788
2000-07-26 00:00:00,167.1282
2000-07-27 00:00:00,165.6597
2000-07-28 00:00:00,168.0679
2000-07-29 00:00:00,149.0788
2000-07-30 00:00:00,123.8139
2000-07-31 00:00:00,164.6227
2000-08-01 00:00:00,169.8995
2000-08-02 00:00:00,169.147
2000-08-03 00:00:00,170.5043
2000-08-04 00:00:00,166.9701
2000-08-05 00:00:00,146.4199
2000-08-06 00:00:00,120.8522
2000-08-07 00:00:00,161.8874
2000-08-08 00:00:00,170.9946
2000-08-09 00:00:00,171.5467
2000-08-10 00:00:00,172.1543
2000-08-11 00:00:00,170.0479
2000-08-12 00:00:00,148.5117
2000-08-13 00:00:00,123.0807
2000-08-14 00:00:00,166.3718
2000-08-15 00:00:00,173.4744
2000-08-16 00:00:00,169.8818
2000-08-17 00:00:00,172.443
2000-08-18 00:00:00,170.0876
2000-08-19 00:00:00,149.6802
2000-08-20 00:00:00,123.3543
2000-08-21 00:00:00,165.3634
2000-08-22 00:00:00,172.5878
2000-08-23 00:00:00,174.768
2000-08-24 00:00:00,176.0808
2000-08-25 00:00:00,175.6303
2000-08-26 00:00:00,152.8388
2000-08-27 00:00:00,125.5093
2000-08-28 00:00:00,162.7819
2000-08-29 00:00:00,167.3826
2000-08-30 00:00:00,168.1939
2000-08-31 00:00:00,170.6258
2000-09-01 00:00:00,168.3216
2000-09-02 00:00:00,147.4249
2000-09-03 00:00:00,121.0073
2000-09-04 00:00:00,158.8147
2000-09-05 00:00:00,158.5099
2000-09-06 00:00:00,166.5348
2000-09-07 00:00:00,133.3296
2000-09-08 00:00:00,151.5909
2000-09-09 00:00:00,141.3608
2000-09-10 00:00:00,123.7935
2000-09-11 00:00:00,162.3469
2000-09-12 00:00:00,172.9213
2000-09-13 00:00:00,173.5698
2000-09-14 00:00:00,174.3162
2000-09-15 00:00:00,170.9467
2000-09-16 00:00:00,150.6889
2000-09-17 00:00:00,125.1127
2000-09-18 00:00:00,167.4652
2000-09-19 00:00:00,174.0102
2000-09-20 00:00:00,167.4931
2000-09-21 00:00:00,177.021
2000-09-22 00:00:00,172.3088
2000-09-23 00:00:00,150.9911
2000-09-24 00:00:00,125.573
2000-09-25 00:00:00,158.9453
2000-09-26 00:00:00,165.8019
2000-09-27 00:00:00,168.5559
2000-09-28 00:00:00,170.5665
2000-09-29 00:00:00,172.6711
2000-09-30 00:00:00,151.954
2000-10-01 00:00:00,121.0634
2000-10-02 00:00:00,167.4697
2000-10-03 00:00:00,176.5281
2000-10-04 00:00:00,178.2967
2000-10-05 00:00:00,171.5831
2000-10-06 00:00:00,168.9083
2000-10-07 00:00:00,149.6576
2000-10-08 00:00:00,124.21168696
2000-10-09 00:00:00,170.4138
2000-10-10 00:00:00,176.2936
2000-10-11 00:00:00,173.8195
2000-10-12 00:00:00,143.6294
2000-10-13 00:00:00,163.4556
2000-10-14 00:00:00,148.2464
2000-10-15 00:00:00,124.7749
2000-10-16 00:00:00,168.1905
2000-10-17 00:00:00,176.6339
2000-10-18 00:00:00,177.3069
2000-10-19 00:00:00,178.8528
2000-10-20 00:00:00,177.6569
2000-10-21 00:00:00,157.4989
2000-10-22 00:00:00,132.278
2000-10-23 00:00:00,173.5941
2000-10-24 00:00:00,176.9824
2000-10-25 00:00:00,177.9936
2000-10-26 00:00:00,179.7442
2000-10-27 00:00:00,177.3968
2000-10-28 00:00:00,152.9146
2000-10-29 00:00:00,125.5632
2000-10-30 00:00:00,166.375
2000-10-31 00:00:00,176.2559
2000-11-01 00:00:00,177.7252
2000-11-02 00:00:00,139.9287
2000-11-03 00:00:00,158.4925
2000-11-04 00:00:00,147.5799
2000-11-05 00:00:00,127.1105
2000-11-06 00:00:00,168.0272
2000-11-07 00:00:00,177.3774
2000-11-08 00:00:00,177.2375
2000-11-09 00:00:00,179.838
2000-11-10 00:00:00,176.3529
2000-11-11 00:00:00,155.9634
2000-11-12 00:00:00,127.9228
2000-11-13 00:00:00,168.1016
2000-11-14 00:00:00,172.0963
2000-11-15 00:00:00,138.5352
2000-11-16 00:00:00,165.2599
2000-11-17 00:00:00,170.7426
2000-11-18 00:00:00,151.9742
2000-11-19 00:00:00,128.1101
2000-11-20 00:00:00,171.78
2000-11-21 00:00:00,177.1806
2000-11-22 00:00:00,181.7357
2000-11-23 00:00:00,188.684
2000-11-24 00:00:00,184.8532
2000-11-25 00:00:00,154.3247
2000-11-26 00:00:00,127.9806
2000-11-27 00:00:00,178.0319
2000-11-28 00:00:00,185.6599
2000-11-29 00:00:00,180.2515
2000-11-30 00:00:00,175.4996
2000-12-01 00:00:00,172.097
2000-12-02 00:00:00,153.1994
2000-12-03 00:00:00,130.8589
2000-12-04 00:00:00,171.1122
2000-12-05 00:00:00,175.1237
2000-12-06 00:00:00,176.3911
2000-12-07 00:00:00,182.0371
2000-12-08 00:00:00,185.1346
2000-12-09 00:00:00,169.0937
2000-12-10 00:00:00,141.8462
2000-12-11 00:00:00,184.3993
2000-12-12 00:00:00,194.239
2000-12-13 00:00:00,194.4681
2000-12-14 00:00:00,191.6967
2000-12-15 00:00:00,188.2079
2000-12-16 00:00:00,159.4987
2000-12-17 00:00:00,130.8225
2000-12-18 00:00:00,171.1479
2000-12-19 00:00:00,181.164
2000-12-20 00:00:00,184.6464
2000-12-21 00:00:00,181.9275
2000-12-22 00:00:00,169.9183
2000-12-23 00:00:00,152.6854
2000-12-24 00:00:00,131.7334
2000-12-25 00:00:00,121.9577
2000-12-26 00:00:00,164.4389
2000-12-27 00:00:00,170.2889
2000-12-28 00:00:00,165.398
2000-12-29 00:00:00,162.3719
2000-12-30 00:00:00,145.121
2000-12-31 00:00:00,126.44264
2001-01-01 00:00:00,118.20897
2001-01-02 00:00:00,162.7125
2001-01-03 00:00:00,176.9041
2001-01-04 00:00:00,181.0361
2001-01-05 00:00:00,185.5756
2001-01-06 00:00:00,164.0381
2001-01-07 00:00:00,139.2257
2001-01-08 00:00:00,178.6302
2001-01-09 00:00:00,187.0742
2001-01-10 00:00:00,188.3542
2001-01-11 00:00:00,179.7181
2001-01-12 00:00:00,172.9331
2001-01-13 00:00:00,156.3589
2001-01-14 00:00:00,134.4814
2001-01-15 00:00:00,177.0329
2001-01-16 00:00:00,185.7716
2001-01-17 00:00:00,189.245
2001-01-18 00:00:00,190.9822
2001-01-19 00:00:00,191.1448
2001-01-20 00:00:00,161.9797
2001-01-21 00:00:00,135.2842
2001-01-22 00:00:00,179.7612
2001-01-23 00:00:00,187.8427
2001-01-24 00:00:00,190.2175
2001-01-25 00:00:00,191.3646
2001-01-26 00:00:00,197.1164
2001-01-27 00:00:00,171.2295
2001-01-28 00:00:00,142.6947
2001-01-29 00:00:00,181.1253
2001-01-30 00:00:00,184.9925
2001-01-31 00:00:00,187.2449
2001-02-01 00:00:00,186.3029
2001-02-02 00:00:00,185.555
2001-02-03 00:00:00,163.4606
2001-02-04 00:00:00,135.8785
2001-02-05 00:00:00,182.0883
2001-02-06 00:00:00,190.228
2001-02-07 00:00:00,193.3979
2001-02-08 00:00:00,199.8789
2001-02-09 00:00:00,198.7884
2001-02-10 00:00:00,173.3161
2001-02-11 00:00:00,147.7866
2001-02-12 00:00:00,189.4572
2001-02-13 00:00:00,190.4686
